1211260212831481,SENSEX 26 Feb 12 89900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621289900CE,12,11,831481,SENSEX,1,89900.0,CE,12100000001,None,0,0.0
1211260212831485,SENSEX 26 Feb 12 90000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621290000PE,12,11,831485,SENSEX,1,90000.0,PE,12100000001,None,0,0.0
1211260212831490,SENSEX 26 Feb 12 92300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621292300PE,12,11,831490,SENSEX,1,92300.0,PE,12100000001,None,0,0.0
1211260212831493,SENSEX 26 Feb 12 94600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621294600PE,12,11,831493,SENSEX,1,94600.0,PE,12100000001,None,0,0.0
1211260212831536,SENSEX 26 Feb 12 90900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621290900PE,12,11,831536,SENSEX,1,90900.0,PE,12100000001,None,0,0.0
1211260212831559,SENSEX 26 Feb 12 78200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621278200CE,12,11,831559,SENSEX,1,78200.0,CE,12100000001,None,0,0.0
1211260212831625,SENSEX 26 Feb 12 77900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621277900PE,12,11,831625,SENSEX,1,77900.0,PE,12100000001,None,0,0.0
1211260212831626,SENSEX 26 Feb 12 88200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621288200CE,12,11,831626,SENSEX,1,88200.0,CE,12100000001,None,0,0.0
1211260212831661,SENSEX 26 Feb 12 82200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621282200CE,12,11,831661,SENSEX,1,82200.0,CE,12100000001,None,0,0.0
1211260212831669,SENSEX 26 Feb 12 84500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621284500CE,12,11,831669,SENSEX,1,84500.0,CE,12100000001,None,0,0.0
1211260212831674,SENSEX 26 Feb 12 86800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621286800CE,12,11,831674,SENSEX,1,86800.0,CE,12100000001,None,0,0.0
1211260212831713,SENSEX 26 Feb 12 80800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621280800CE,12,11,831713,SENSEX,1,80800.0,CE,12100000001,None,0,0.0
1211260212831733,SENSEX 26 Feb 12 92200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621292200CE,12,11,831733,SENSEX,1,92200.0,CE,12100000001,None,0,0.0
1211260212831736,SENSEX 26 Feb 12 94500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621294500CE,12,11,831736,SENSEX,1,94500.0,CE,12100000001,None,0,0.0
1211260212831783,SENSEX 26 Feb 12 76200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621276200PE,12,11,831783,SENSEX,1,76200.0,PE,12100000001,None,0,0.0
1211260212831785,SENSEX 26 Feb 12 78500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621278500PE,12,11,831785,SENSEX,1,78500.0,PE,12100000001,None,0,0.0
1211260212831786,SENSEX 26 Feb 12 90800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621290800CE,12,11,831786,SENSEX,1,90800.0,CE,12100000001,None,0,0.0
1211260212831821,SENSEX 26 Feb 12 79200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621279200CE,12,11,831821,SENSEX,1,79200.0,CE,12100000001,None,0,0.0
1211260212831843,SENSEX 26 Feb 12 86200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621286200PE,12,11,831843,SENSEX,1,86200.0,PE,12100000001,None,0,0.0
1211260212832403,SENSEX 26 Feb 12 75600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275600PE,12,11,832403,SENSEX,1,75600.0,PE,12100000001,None,0,0.0
1211260212832461,SENSEX 26 Feb 12 75500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275500PE,12,11,832461,SENSEX,1,75500.0,PE,12100000001,None,0,0.0
1211260212832573,SENSEX 26 Feb 12 75700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275700PE,12,11,832573,SENSEX,1,75700.0,PE,12100000001,None,0,0.0
1211260212832662,SENSEX 26 Feb 12 75600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275600CE,12,11,832662,SENSEX,1,75600.0,CE,12100000001,None,0,0.0
1211260212832736,SENSEX 26 Feb 12 75500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275500CE,12,11,832736,SENSEX,1,75500.0,CE,12100000001,None,0,0.0
1211260212832759,SENSEX 26 Feb 12 75800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275800PE,12,11,832759,SENSEX,1,75800.0,PE,12100000001,None,0,0.0
1211260212832789,SENSEX 26 Feb 12 75800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275800CE,12,11,832789,SENSEX,1,75800.0,CE,12100000001,None,0,0.0
1211260212832850,SENSEX 26 Feb 12 75700 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275700CE,12,11,832850,SENSEX,1,75700.0,CE,12100000001,None,0,0.0
1211260212832961,SENSEX 26 Feb 12 75200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275200CE,12,11,832961,SENSEX,1,75200.0,CE,12100000001,None,0,0.0
1211260212833014,SENSEX 26 Feb 12 75400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275400CE,12,11,833014,SENSEX,1,75400.0,CE,12100000001,None,0,0.0
1211260212833047,SENSEX 26 Feb 12 75300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275300CE,12,11,833047,SENSEX,1,75300.0,CE,12100000001,None,0,0.0
1211260212833079,SENSEX 26 Feb 12 75200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275200PE,12,11,833079,SENSEX,1,75200.0,PE,12100000001,None,0,0.0
1211260212833142,SENSEX 26 Feb 12 75400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275400PE,12,11,833142,SENSEX,1,75400.0,PE,12100000001,None,0,0.0
1211260212833172,SENSEX 26 Feb 12 75300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275300PE,12,11,833172,SENSEX,1,75300.0,PE,12100000001,None,0,0.0
1211260212838001,SENSEX 26 Feb 12 95200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295200CE,12,11,838001,SENSEX,1,95200.0,CE,12100000001,None,0,0.0
1211260212838130,SENSEX 26 Feb 12 95000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295000PE,12,11,838130,SENSEX,1,95000.0,PE,12100000001,None,0,0.0
1211260212838199,SENSEX 26 Feb 12 95200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295200PE,12,11,838199,SENSEX,1,95200.0,PE,12100000001,None,0,0.0
1211260212838238,SENSEX 26 Feb 12 95100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295100CE,12,11,838238,SENSEX,1,95100.0,CE,12100000001,None,0,0.0
1211260212838299,SENSEX 26 Feb 12 95300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295300CE,12,11,838299,SENSEX,1,95300.0,CE,12100000001,None,0,0.0
1211260212838457,SENSEX 26 Feb 12 95100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295100PE,12,11,838457,SENSEX,1,95100.0,PE,12100000001,None,0,0.0
1211260212838493,SENSEX 26 Feb 12 95000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295000CE,12,11,838493,SENSEX,1,95000.0,CE,12100000001,None,0,0.0
1211260212838524,SENSEX 26 Feb 12 95300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621295300PE,12,11,838524,SENSEX,1,95300.0,PE,12100000001,None,0,0.0
1211260212840499,SENSEX 26 Feb 12 75100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275100PE,12,11,840499,SENSEX,1,75100.0,PE,12100000001,None,0,0.0
1211260212840521,SENSEX 26 Feb 12 75000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275000CE,12,11,840521,SENSEX,1,75000.0,CE,12100000001,None,0,0.0
1211260212840588,SENSEX 26 Feb 12 75000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275000PE,12,11,840588,SENSEX,1,75000.0,PE,12100000001,None,0,0.0
1211260212840624,SENSEX 26 Feb 12 75100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621275100CE,12,11,840624,SENSEX,1,75100.0,CE,12100000001,None,0,0.0
1211260212840640,SENSEX 26 Feb 12 74700 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274700CE,12,11,840640,SENSEX,1,74700.0,CE,12100000001,None,0,0.0
1211260212840661,SENSEX 26 Feb 12 74900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274900CE,12,11,840661,SENSEX,1,74900.0,CE,12100000001,None,0,0.0
1211260212840729,SENSEX 26 Feb 12 74700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274700PE,12,11,840729,SENSEX,1,74700.0,PE,12100000001,None,0,0.0
1211260212840767,SENSEX 26 Feb 12 74900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274900PE,12,11,840767,SENSEX,1,74900.0,PE,12100000001,None,0,0.0
1211260212840785,SENSEX 26 Feb 12 74800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274800CE,12,11,840785,SENSEX,1,74800.0,CE,12100000001,None,0,0.0
1211260212840876,SENSEX 26 Feb 12 74800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274800PE,12,11,840876,SENSEX,1,74800.0,PE,12100000001,None,0,0.0
1211260212840911,SENSEX 26 Feb 12 74100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274100PE,12,11,840911,SENSEX,1,74100.0,PE,12100000001,None,0,0.0
1211260212841113,SENSEX 26 Feb 12 74300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274300PE,12,11,841113,SENSEX,1,74300.0,PE,12100000001,None,0,0.0
1211260212841123,SENSEX 26 Feb 12 74200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274200CE,12,11,841123,SENSEX,1,74200.0,CE,12100000001,None,0,0.0
1211260212841136,SENSEX 26 Feb 12 74500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274500PE,12,11,841136,SENSEX,1,74500.0,PE,12100000001,None,0,0.0
1211260212841150,SENSEX 26 Feb 12 74400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274400CE,12,11,841150,SENSEX,1,74400.0,CE,12100000001,None,0,0.0
1211260212841169,SENSEX 26 Feb 12 74600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274600CE,12,11,841169,SENSEX,1,74600.0,CE,12100000001,None,0,0.0
1211260212841200,SENSEX 26 Feb 12 74200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274200PE,12,11,841200,SENSEX,1,74200.0,PE,12100000001,None,0,0.0
1211260212841211,SENSEX 26 Feb 12 74100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274100CE,12,11,841211,SENSEX,1,74100.0,CE,12100000001,None,0,0.0
1211260212841225,SENSEX 26 Feb 12 74400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274400PE,12,11,841225,SENSEX,1,74400.0,PE,12100000001,None,0,0.0
1211260212841240,SENSEX 26 Feb 12 74300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274300CE,12,11,841240,SENSEX,1,74300.0,CE,12100000001,None,0,0.0
1211260212841254,SENSEX 26 Feb 12 74600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274600PE,12,11,841254,SENSEX,1,74600.0,PE,12100000001,None,0,0.0
1211260212841267,SENSEX 26 Feb 12 74500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1770890400,BSE:SENSEX2621274500CE,12,11,841267,SENSEX,1,74500.0,CE,12100000001,None,0,0.0
1211260219836866,SENSEX 26 Feb 19 76400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621976400CE,12,11,836866,SENSEX,1,76400.0,CE,12100000001,None,0,0.0
1211260219836867,SENSEX 26 Feb 19 81500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621981500PE,12,11,836867,SENSEX,1,81500.0,PE,12100000001,None,0,0.0
1211260219836871,SENSEX 26 Feb 19 80000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621980000PE,12,11,836871,SENSEX,1,80000.0,PE,12100000001,None,0,0.0
1211260219836874,SENSEX 26 Feb 19 85500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621985500CE,12,11,836874,SENSEX,1,85500.0,CE,12100000001,None,0,0.0
1211260219836875,SENSEX 26 Feb 19 84000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621984000CE,12,11,836875,SENSEX,1,84000.0,CE,12100000001,None,0,0.0
1211260219836876,SENSEX 26 Feb 19 88700 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621988700CE,12,11,836876,SENSEX,1,88700.0,CE,12100000001,None,0,0.0
1211260219836877,SENSEX 26 Feb 19 93800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621993800PE,12,11,836877,SENSEX,1,93800.0,PE,12100000001,None,0,0.0
1211260219836878,SENSEX 26 Feb 19 87200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621987200CE,12,11,836878,SENSEX,1,87200.0,CE,12100000001,None,0,0.0
1211260219836882,SENSEX 26 Feb 19 92300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621992300PE,12,11,836882,SENSEX,1,92300.0,PE,12100000001,None,0,0.0
1211260219836884,SENSEX 26 Feb 19 78700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621978700PE,12,11,836884,SENSEX,1,78700.0,PE,12100000001,None,0,0.0
1211260219836885,SENSEX 26 Feb 19 77200 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621977200PE,12,11,836885,SENSEX,1,77200.0,PE,12100000001,None,0,0.0
1211260219836888,SENSEX 26 Feb 19 81800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621981800CE,12,11,836888,SENSEX,1,81800.0,CE,12100000001,None,0,0.0
1211260219836890,SENSEX 26 Feb 19 80300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621980300CE,12,11,836890,SENSEX,1,80300.0,CE,12100000001,None,0,0.0
1211260219836895,SENSEX 26 Feb 19 83500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621983500CE,12,11,836895,SENSEX,1,83500.0,CE,12100000001,None,0,0.0
1211260219836896,SENSEX 26 Feb 19 89500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621989500PE,12,11,836896,SENSEX,1,89500.0,PE,12100000001,None,0,0.0
1211260219836897,SENSEX 26 Feb 19 82000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621982000CE,12,11,836897,SENSEX,1,82000.0,CE,12100000001,None,0,0.0
1211260219836899,SENSEX 26 Feb 19 92600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621992600CE,12,11,836899,SENSEX,1,92600.0,CE,12100000001,None,0,0.0
1211260219836903,SENSEX 26 Feb 19 76700 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621976700PE,12,11,836903,SENSEX,1,76700.0,PE,12100000001,None,0,0.0
1211260219836904,SENSEX 26 Feb 19 94300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621994300CE,12,11,836904,SENSEX,1,94300.0,CE,12100000001,None,0,0.0
1211260219836910,SENSEX 26 Feb 19 85800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621985800PE,12,11,836910,SENSEX,1,85800.0,PE,12100000001,None,0,0.0
1211260219836912,SENSEX 26 Feb 19 79200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621979200CE,12,11,836912,SENSEX,1,79200.0,CE,12100000001,None,0,0.0
1211260219836916,SENSEX 26 Feb 19 87500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621987500PE,12,11,836916,SENSEX,1,87500.0,PE,12100000001,None,0,0.0
1211260219836920,SENSEX 26 Feb 19 86000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621986000PE,12,11,836920,SENSEX,1,86000.0,PE,12100000001,None,0,0.0
1211260219836921,SENSEX 26 Feb 19 90600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621990600CE,12,11,836921,SENSEX,1,90600.0,CE,12100000001,None,0,0.0
1211260219836929,SENSEX 26 Feb 19 83800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621983800PE,12,11,836929,SENSEX,1,83800.0,PE,12100000001,None,0,0.0
1211260219836931,SENSEX 26 Feb 19 77200 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621977200CE,12,11,836931,SENSEX,1,77200.0,CE,12100000001,None,0,0.0
1211260219836932,SENSEX 26 Feb 19 82300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621982300PE,12,11,836932,SENSEX,1,82300.0,PE,12100000001,None,0,0.0
1211260219836937,SENSEX 26 Feb 19 87800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621987800CE,12,11,836937,SENSEX,1,87800.0,CE,12100000001,None,0,0.0
1211260219836938,SENSEX 26 Feb 19 86300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621986300CE,12,11,836938,SENSEX,1,86300.0,CE,12100000001,None,0,0.0
1211260219836941,SENSEX 26 Feb 19 89500 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621989500CE,12,11,836941,SENSEX,1,89500.0,CE,12100000001,None,0,0.0
1211260219836942,SENSEX 26 Feb 19 94600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621994600PE,12,11,836942,SENSEX,1,94600.0,PE,12100000001,None,0,0.0
1211260219836943,SENSEX 26 Feb 19 88000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621988000CE,12,11,836943,SENSEX,1,88000.0,CE,12100000001,None,0,0.0
1211260219836944,SENSEX 26 Feb 19 93100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621993100PE,12,11,836944,SENSEX,1,93100.0,PE,12100000001,None,0,0.0
1211260219836948,SENSEX 26 Feb 19 79500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621979500PE,12,11,836948,SENSEX,1,79500.0,PE,12100000001,None,0,0.0
1211260219836949,SENSEX 26 Feb 19 78000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621978000PE,12,11,836949,SENSEX,1,78000.0,PE,12100000001,None,0,0.0
1211260219836953,SENSEX 26 Feb 19 82600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621982600CE,12,11,836953,SENSEX,1,82600.0,CE,12100000001,None,0,0.0
1211260219836954,SENSEX 26 Feb 19 81100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621981100CE,12,11,836954,SENSEX,1,81100.0,CE,12100000001,None,0,0.0
1211260219836958,SENSEX 26 Feb 19 85800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621985800CE,12,11,836958,SENSEX,1,85800.0,CE,12100000001,None,0,0.0
1211260219836960,SENSEX 26 Feb 19 90900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621990900PE,12,11,836960,SENSEX,1,90900.0,PE,12100000001,None,0,0.0
1211260219836961,SENSEX 26 Feb 19 84300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621984300CE,12,11,836961,SENSEX,1,84300.0,CE,12100000001,None,0,0.0
1211260219836965,SENSEX 26 Feb 19 75800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621975800PE,12,11,836965,SENSEX,1,75800.0,PE,12100000001,None,0,0.0
1211260219836966,SENSEX 26 Feb 19 93400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621993400CE,12,11,836966,SENSEX,1,93400.0,CE,12100000001,None,0,0.0
1211260219836971,SENSEX 26 Feb 19 77500 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621977500PE,12,11,836971,SENSEX,1,77500.0,PE,12100000001,None,0,0.0
1211260219836974,SENSEX 26 Feb 19 76000 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621976000PE,12,11,836974,SENSEX,1,76000.0,PE,12100000001,None,0,0.0
1211260219836976,SENSEX 26 Feb 19 80600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621980600CE,12,11,836976,SENSEX,1,80600.0,CE,12100000001,None,0,0.0
1211260219836977,SENSEX 26 Feb 19 86600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621986600PE,12,11,836977,SENSEX,1,86600.0,PE,12100000001,None,0,0.0
1211260219836979,SENSEX 26 Feb 19 85100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621985100PE,12,11,836979,SENSEX,1,85100.0,PE,12100000001,None,0,0.0
1211260219836980,SENSEX 26 Feb 19 89800 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621989800PE,12,11,836980,SENSEX,1,89800.0,PE,12100000001,None,0,0.0
1211260219836981,SENSEX 26 Feb 19 88300 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621988300PE,12,11,836981,SENSEX,1,88300.0,PE,12100000001,None,0,0.0
1211260219836984,SENSEX 26 Feb 19 92900 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621992900CE,12,11,836984,SENSEX,1,92900.0,CE,12100000001,None,0,0.0
1211260219836985,SENSEX 26 Feb 19 91400 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621991400CE,12,11,836985,SENSEX,1,91400.0,CE,12100000001,None,0,0.0
1211260219836988,SENSEX 26 Feb 19 77800 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621977800CE,12,11,836988,SENSEX,1,77800.0,CE,12100000001,None,0,0.0
1211260219836989,SENSEX 26 Feb 19 82900 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621982900PE,12,11,836989,SENSEX,1,82900.0,PE,12100000001,None,0,0.0
1211260219836990,SENSEX 26 Feb 19 76300 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621976300CE,12,11,836990,SENSEX,1,76300.0,CE,12100000001,None,0,0.0
1211260219836991,SENSEX 26 Feb 19 81400 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621981400PE,12,11,836991,SENSEX,1,81400.0,PE,12100000001,None,0,0.0
1211260219836993,SENSEX 26 Feb 19 84600 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621984600PE,12,11,836993,SENSEX,1,84600.0,PE,12100000001,None,0,0.0
1211260219836994,SENSEX 26 Feb 19 78000 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621978000CE,12,11,836994,SENSEX,1,78000.0,CE,12100000001,None,0,0.0
1211260219836995,SENSEX 26 Feb 19 83100 PE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621983100PE,12,11,836995,SENSEX,1,83100.0,PE,12100000001,None,0,0.0
1211260219836998,SENSEX 26 Feb 19 88600 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621988600CE,12,11,836998,SENSEX,1,88600.0,CE,12100000001,None,0,0.0
1211260219836999,SENSEX 26 Feb 19 87100 CE,14,20,0.05,,0915-1530|1815-1915:,2026-01-09,1771495200,BSE:SENSEX2621987100CE,12,11,836999,SENSEX,1,87100.0,CE,12100000001,None,0,0.0
